Generation,evals,avg,std,min,max,best_one,fitness_best_one
185,96,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
186,76,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
187,82,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
188,72,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
189,84,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
190,78,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
191,80,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
192,78,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
193,84,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
194,76,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
195,82,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
196,62,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
197,80,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
198,80,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
199,76,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
200,80,[  22.02       2788.20923165],[ 0.14      24.8252658],[  22.         2614.43237109],[  23.         2791.75569819],"[37, 16, 85, 58, 46, 87, 12, 35, 63, 7, 25, 24, 65, 50, 99, 68, 55, 92, 44, 17, 88, 49, 47, 81, 34, 9, 33, 83, 51, 67, 75, 98, 93, 79, 5, 70, 1, 90, 30, 96, 53, 39, 76, 52, 69, 95, 86, 89, 18, 27, 62, 59, 43, 26, 28, 54, 29, 78, 66, 20, 21, 4, 22, 3, 80, 19, 6, 14, 38, 56, 74, 94, 41, 100, 45, 36, 15, 42, 84, 32, 31, 97, 57, 82, 10, 91, 61, 48, 60, 71, 77, 23, 72, 2, 40, 11, 64, 8, 73, 13]","(22.0, 2791.7556981944654)"
