Generation,evals,avg,std,min,max,best_one,fitness_best_one
185,48,[  23.         2671.25466311],[0.        0.2669752],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
186,66,[  23.         2671.22741507],[0.         0.32355257],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
187,68,[  23.         2671.21379104],[0.         0.34761283],[  23.         2669.94675709],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2669.9467570885463)"
188,62,[  23.         2671.01690038],[0.         1.09778256],[  23.         2661.15690702],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 42, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 2, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2661.1569070225955)"
189,54,[  23.         2670.67213215],[0.        1.7296259],[  23.         2661.15690702],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 42, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 2, 29, 56, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2661.1569070225955)"
190,68,[  23.         2670.22359891],[0.         2.21290862],[  23.         2659.76892296],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 29, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2659.7689229608877)"
191,72,[  23.         2669.11949688],[0.        3.3272545],[  23.         2658.26855575],[  23.         2671.30915919],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2658.26855575457)"
192,56,[  23.         2667.49490913],[0.         4.07103811],[  23.         2658.26855575],[  23.         2669.94675709],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2658.26855575457)"
193,66,[  23.         2665.64187033],[0.         4.58754067],[  23.         2658.26855575],[  23.         2669.94675709],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2658.26855575457)"
194,60,[  23.        2662.9262066],[0.         3.89710371],[  23.         2658.26855575],[  23.         2669.94675709],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 13, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2658.26855575457)"
195,70,[  23.         2660.58214795],[0.         1.12199028],[  23.         2656.15725065],[  23.         2661.97101238],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 97, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 13]","(23.0, 2656.1572506527477)"
196,64,[  23.         2660.00922952],[0.         1.16382225],[  23.         2656.15725065],[  23.         2661.15690702],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 77, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 97, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 13]","(23.0, 2656.1572506527477)"
197,54,[  23.        2658.9445245],[0.         2.73319503],[  23.         2633.65242777],[  23.         2661.01735363],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2633.6524277716208)"
198,64,[  23.         2658.42919943],[0.         2.74938703],[  23.         2633.65242777],[  23.         2659.76892296],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2633.6524277716208)"
199,62,[  23.         2657.30896801],[0.         4.28659329],[  23.         2633.65242777],[  23.         2659.76892296],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2633.6524277716208)"
200,48,[  23.         2656.36456652],[0.        4.7675005],[  23.         2633.65242777],[  23.         2658.26855575],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2633.6524277716208)"
201,54,[  23.         2654.31754646],[0.         6.95014687],[  23.         2633.65242777],[  23.         2658.26855575],"[71, 54, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 1, 34, 33, 65, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2633.6524277716208)"
202,54,[  23.         2650.52755998],[ 0.         10.04554685],[  23.         2620.61942418],[  23.         2656.15725065],"[71, 77, 12, 32, 90, 9, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 70, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 54, 57, 15, 21, 60, 5, 28, 49, 63, 64, 52, 2, 41, 53, 19, 47, 45, 14, 16, 7, 66, 75, 56, 42, 29, 72, 74, 97, 96, 93, 100, 91, 61, 37, 40, 80, 27, 87, 95, 65, 34, 33, 1, 50, 10, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 82, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 13]","(23.0, 2620.619424181784)"
203,62,[  23.         2646.12784007],[ 0.         12.41708006],[  23.         2608.45734527],[  23.         2656.15725065],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2608.4573452673862)"
204,54,[  23.         2637.71818867],[ 0.         11.51596476],[  23.         2608.45734527],[  23.         2656.15725065],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2608.4573452673862)"
205,62,[  23.         2630.68346063],[0.        6.3181328],[  23.         2608.45734527],[  23.         2633.65242777],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2608.4573452673862)"
206,60,[  23.         2628.43245571],[0.         7.69237111],[  23.         2608.45734527],[  23.         2633.65242777],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2608.4573452673862)"
207,70,[  23.         2624.77955073],[0.         8.64863068],[  23.         2608.45734527],[  23.         2633.65242777],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2608.4573452673862)"
208,68,[  23.         2620.17796272],[0.         7.83025638],[  23.         2608.45734527],[  23.         2633.65242777],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2608.4573452673862)"
209,66,[  23.         2615.80548695],[0.         6.38762057],[  23.         2593.07106837],[  23.         2622.70277477],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 100, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 16, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2593.071068366387)"
210,64,[  23.         2612.40575422],[0.        6.3965214],[  23.         2593.07106837],[  23.         2620.61942418],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 100, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 16, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2593.071068366387)"
211,56,[  23.         2608.14863118],[0.         2.15394185],[  23.         2593.07106837],[  23.         2608.45734527],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 100, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 16, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2593.071068366387)"
212,62,[  23.         2607.85209578],[0.         3.61984209],[  23.         2578.90265987],[  23.         2608.45734527],"[71, 54, 12, 32, 90, 10, 31, 58, 22, 55, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 53, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 100, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 16, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 96, 85, 68, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(23.0, 2578.9026598697264)"
213,62,[  22.98       2612.95282607],[ 0.14       38.66702127],[  22.         2578.90265987],[  23.         2890.84193544],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 37, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2872.1488791803395)"
214,68,[  22.93       2626.68453583],[ 0.25514702 75.24300655],[  22.         2578.90265987],[  23.         2957.03063795],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 37, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2872.1488791803395)"
215,52,[  22.86       2644.53535227],[  0.34698703 100.31658877],[  22.         2578.90265987],[  23.         2903.03134219],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 37, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2872.1488791803395)"
216,56,[  22.8        2659.82501439],[  0.4        116.50169447],[  22.         2578.90265987],[  23.         2899.59851357],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 37, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2872.1488791803395)"
217,66,[  22.65       2698.74100656],[  0.4769696  142.24308834],[  22.        2559.3107134],[  23.         2899.59851357],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 37, 47, 45, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 13, 21, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 44, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2872.1488791803395)"
218,74,[  22.67       2688.75236859],[  0.47021272 140.66452548],[  22.        2559.3107134],[  23.         2896.60156434],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 21, 37, 47, 82, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 44, 45, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 13, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2864.583788334528)"
219,60,[  22.76       2655.16899483],[  0.42708313 126.13822532],[  22.        2559.3107134],[  23.         2891.33666892],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 21, 37, 47, 82, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 44, 45, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 13, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2864.583788334528)"
220,60,[  22.67       2676.71047785],[  0.47021272 141.69108469],[  22.        2559.3107134],[  23.         2891.33666892],"[71, 55, 12, 32, 90, 10, 31, 58, 22, 54, 62, 78, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 21, 37, 47, 82, 14, 16, 7, 87, 75, 72, 42, 77, 56, 74, 44, 45, 93, 100, 91, 61, 19, 40, 80, 27, 66, 95, 70, 34, 68, 65, 50, 9, 20, 51, 3, 8, 92, 13, 84, 17, 86, 11, 53, 85, 33, 67, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2864.583788334528)"
221,48,[  22.9        2603.57376731],[ 0.3        83.81403245],[  22.        2559.3107134],[  23.         2872.14887918],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 79, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 34, 33, 65, 50, 9, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2718.3511173596567)"
