Generation,evals,avg,std,min,max,best_one,fitness_best_one
185,82,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
186,84,[  22.98     2543.023474],[ 0.14       23.12668296],[  22.         2539.71966215],[  23.         2704.91025471],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 1, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 8, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2704.9102547117554)"
187,74,[  22.99       2541.29359336],[ 0.09949874 15.66041783],[  22.         2539.71966215],[  23.         2697.11278334],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2697.1127833431965)"
188,90,[  22.98       2542.86752457],[ 0.14       22.03503697],[  22.         2539.71966215],[  23.         2697.11278334],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2697.1127833431965)"
189,82,[  22.98       2542.86752457],[ 0.14       22.03503697],[  22.         2539.71966215],[  23.         2697.11278334],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2697.1127833431965)"
190,88,[  22.98       2542.86752457],[ 0.14       22.03503697],[  22.         2539.71966215],[  23.         2697.11278334],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2697.1127833431965)"
191,86,[  22.98       2542.86752457],[ 0.14       22.03503697],[  22.         2539.71966215],[  23.         2697.11278334],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2697.1127833431965)"
192,74,[  22.98       2542.86752457],[ 0.14       22.03503697],[  22.         2539.71966215],[  23.         2697.11278334],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 34, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 77, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2697.1127833431965)"
193,82,[  22.99       2541.18038623],[ 0.09949874 14.53402112],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
194,86,[  22.98       2542.64111032],[ 0.14       20.45013716],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
195,78,[  22.98       2542.64111032],[ 0.14       20.45013716],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
196,82,[  22.98       2542.64111032],[ 0.14       20.45013716],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
197,80,[  22.98       2542.64111032],[ 0.14       20.45013716],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
198,74,[  22.98       2542.64111032],[ 0.14       20.45013716],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
199,88,[  22.98       2542.64111032],[ 0.14       20.45013716],[  22.         2539.71966215],[  23.         2685.79207045],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
200,82,[  22.96       2546.38497925],[ 0.19595918 35.28899169],[  22.         2514.41590464],[  23.         2793.33790507],"[89, 68, 40, 37, 90, 64, 49, 11, 28, 8, 30, 31, 83, 24, 13, 65, 63, 70, 52, 23, 75, 93, 55, 25, 5, 86, 88, 12, 4, 77, 62, 39, 53, 47, 82, 18, 76, 7, 20, 32, 10, 35, 74, 80, 67, 56, 87, 17, 84, 99, 97, 48, 85, 98, 61, 3, 71, 66, 100, 19, 36, 46, 60, 94, 2, 9, 81, 29, 34, 69, 33, 50, 78, 92, 72, 42, 26, 73, 38, 43, 14, 45, 96, 95, 54, 1, 79, 51, 58, 21, 91, 6, 15, 22, 41, 57, 27, 44, 16, 59]","(22.0, 2685.792070451242)"
